code,name,description,category,item_type,track_individual,stock_total,stock_available,status,location
EQ-0515,MULTIMETRO DIGITAL SERIE:124450156 MARCA:METREL MODELO:MD 9060,MULTIMETRO DIGITAL SERIE:124450156 MARCA:METREL MODELO:MD 9060,MULTIMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0516,MULTIMETRO DIGITAL SERIE:124450158 MARCA:METREL MODELO:MD 9060,MULTIMETRO DIGITAL SERIE:124450158 MARCA:METREL MODELO:MD 9060,MULTIMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0517,MULTIMETRO DIGITAL SERIE:124450160 MARCA:METREL MODELO:MD 9060,MULTIMETRO DIGITAL SERIE:124450160 MARCA:METREL MODELO:MD 9060,MULTIMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0518,MULTIMETRO DIGITAL SERIE:124450196 MARCA:METREL MODELO:MD 9060,MULTIMETRO DIGITAL SERIE:124450196 MARCA:METREL MODELO:MD 9060,MULTIMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0519,MULTIMETRO DIGITAL SERIE:27690162WS MARCA: FLUKE MODELO:381,MULTIMETRO DIGITAL SERIE:27690162WS MARCA: FLUKE MODELO:381,MULTIMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0520,MULTIMETRO ANALOGICO DE AGUJA.ST-360 TR.,MULTIMETRO ANALOGICO DE AGUJA.ST-360 TR.,MULTIMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0521,"MEDIDOR DE RESISTENCIA DE CONTACTOS (MICRO-OHMIMETRO) MARCA AEMC, MODELO 6292, SERIE NO. 100047QLTH","MEDIDOR DE RESISTENCIA DE CONTACTOS (MICRO-OHMIMETRO) MARCA AEMC, MODELO 6292, SERIE NO. 100047QLTH",OHMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0522,PANEL SOLAR POLICRISTAL,PANEL SOLAR POLICRISTAL,PANEL SOLAR,equipment,TRUE,1,1,active,Laboratorio
EQ-0523,INDUCTOR DE CARGA-TB41,INDUCTOR DE CARGA-TB41 | Modelo: S/M,REACTOR,equipment,TRUE,1,1,active,Laboratorio
EQ-0524,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/SEÑALADOR O INDICADOR/INDICADOR DE NIVEL TROLADOR SOBRE CADENA REED MARCA KOBOLD- SERIE NO. NO156563-03192008,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/SEÑALADOR O INDICADOR/INDICADOR DE NIVEL TROLADOR SOBRE CADENA REED MARCA KOBOLD- SERIE NO. NO156563-03192008 | Modelo: NM-31OR5RM0,SENALADOR O INDICADOR,equipment,TRUE,1,1,active,Laboratorio
EQ-0525,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/SEÑALADOR O INDICADOR/INDICADOR DE SECUENCIA DE FASE-SL100SF,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/SEÑALADOR O INDICADOR/INDICADOR DE SECUENCIA DE FASE-SL100SF | Modelo: 803123,SENALADOR O INDICADOR,equipment,TRUE,2,2,active,Laboratorio
EQ-0526,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/SEÑALADOR O INDICADOR/INDICADOR DE SECUENCIA DE FASE-SL100SF,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/SEÑALADOR O INDICADOR/INDICADOR DE SECUENCIA DE FASE-SL100SF | Modelo: 803123,CSENALADOR O INDICADOR,equipment,TRUE,1,1,active,Laboratorio
EQ-0527,TERMOMETRO BIMETALICO MARCA KOBOLD- SERIE NO. 0138821651,TERMOMETRO BIMETALICO MARCA KOBOLD- SERIE NO. 0138821651 | Modelo: 268445,TERMOMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0528,TERMOMETRO DIGITAL PORTATIL MARCA KOBOLD- SERIE NO. 203240,TERMOMETRO DIGITAL PORTATIL MARCA KOBOLD- SERIE NO. 203240 | Modelo: MP2000,TERMOMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0529,BOLA DE ENCENDIDO ELECTRONICO-MODELO EZK NO.909 745,BOLA DE ENCENDIDO ELECTRONICO-MODELO EZK NO.909 745,UNIDAD ENCENDIDO ELECTRICO,equipment,TRUE,1,1,active,Laboratorio
EQ-0530,BOLA DE ENCENDIDO ELECTRONICO-MODELO EZK NO.911 644,BOLA DE ENCENDIDO ELECTRONICO-MODELO EZK NO.911 644,UNIDAD ENCENDIDO ELECTRICO,equipment,TRUE,1,1,active,Laboratorio
EQ-0531,DISPOSITIVO DE DISPARO DE ENCENDIDO-MODELO ZAG NO.909 748,DISPOSITIVO DE DISPARO DE ENCENDIDO-MODELO ZAG NO.909 748,UNIDAD ENCENDIDO ELECTRICO,equipment,TRUE,1,1,active,Laboratorio
EQ-0532,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/VATIMETRO/VATIMETRO CON HIERRO-CERRADO SISTEMA DE MEDIDA-GOSSEN D-141,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/VATIMETRO/VATIMETRO CON HIERRO-CERRADO SISTEMA DE MEDIDA-GOSSEN D-141,VATIMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0533,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/VATIMETRO/VATIMETRO CON HIERRO-CERRADO SISTEMA-GOSSEN D-145,EQUIPOS DE LABORATORIO; CIENCIA; OBSERVACION Y COMPROBACION/VATIMETRO/VATIMETRO CON HIERRO-CERRADO SISTEMA-GOSSEN D-145,VATIMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0535,VOLTIMETRO DIGITAL PARA PICOS SERIE:331 MODELO:HV9150 MARCA:TERCO,VOLTIMETRO DIGITAL PARA PICOS SERIE:331 MODELO:HV9150 MARCA:TERCO,VOLTIMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0536,PROYECTOR EPSON POWERLITE S18+,PROYECTOR EPSON POWERLITE S18+,EQUIPOS DE OFICINA Y ADMINISTRACION,equipment,TRUE,1,1,active,Laboratorio
EQ-0537,PROYECTOR DE DATOS Y VIDEO INFOCUS LP 540- SERIE ALSN43900595- CON CONTROL REMOTO RM-PJ2- EN MALETIN NEGRO DE NYLON,PROYECTOR DE DATOS Y VIDEO INFOCUS LP 540- SERIE ALSN43900595- CON CONTROL REMOTO RM-PJ2- EN MALETIN NEGRO DE NYLON | Modelo: LP540,EQUIPOS DE OFICINA Y ADMINISTRACION,equipment,TRUE,1,1,active,Laboratorio
EQ-0538,PROYECTOR DE DATOS Y VIDEO INFOCUS X1- SERIE AHHC40802572- CONTROL REMOTO INFOCUS- EN MALETIN NEGRO DE TELA,PROYECTOR DE DATOS Y VIDEO INFOCUS X1- SERIE AHHC40802572- CONTROL REMOTO INFOCUS- EN MALETIN NEGRO DE TELA,EQUIPOS DE OFICINA Y ADMINISTRACION,equipment,TRUE,1,1,active,Laboratorio
EQ-0539,PROYECTOR DE DATOS Y VIDEOS INFOCUS X2- SERIE AMMC43501482- CONTROL REMOTO- EN MALETIN NEGRO DE NYLON,PROYECTOR DE DATOS Y VIDEOS INFOCUS X2- SERIE AMMC43501482- CONTROL REMOTO- EN MALETIN NEGRO DE NYLON,EQUIPOS DE OFICINA Y ADMINISTRACION,equipment,TRUE,1,1,active,Laboratorio
EQ-0540,PROYECTOR DE VIDEO Y DATOS MARCA LG- DLP- MODELO DS125- SERIE 708DTQZ00404,PROYECTOR DE VIDEO Y DATOS MARCA LG- DLP- MODELO DS125- SERIE 708DTQZ00404,EQUIPOS DE OFICINA Y ADMINISTRACION,equipment,TRUE,1,1,active,Laboratorio
EQ-0541,PROYECTOR MARCA EPSON POWERLITE S8- SERIE M4SF9Y8485L,PROYECTOR MARCA EPSON POWERLITE S8- SERIE M4SF9Y8485L | Modelo: H309A,EQUIPOS DE OFICINA Y ADMINISTRACION,equipment,TRUE,1,1,active,Laboratorio
EQ-0542,PROYECTOR SONY- MODELO VPL-CS6- SERIE 44706- CONTROL REMOTO MARCA SONY- MODELO RM-PJM12- EN MALETIN NEGRO DE TELA,PROYECTOR SONY- MODELO VPL-CS6- SERIE 44706- CONTROL REMOTO MARCA SONY- MODELO RM-PJM12- EN MALETIN NEGRO DE TELA,EQUIPOS DE OFICINA Y ADMINISTRACION,equipment,TRUE,1,1,active,Laboratorio
EQ-0543,EQUIPOS DE OFICINA Y ADMINISTRACION/SECADOR DE MANOS/SECADOR AUTOMATICO DE MANOS- CON BOTON- MARCA TEW- MODELO TCD-1500ES- SERIE 0209215,EQUIPOS DE OFICINA Y ADMINISTRACION/SECADOR DE MANOS/SECADOR AUTOMATICO DE MANOS- CON BOTON- MARCA TEW- MODELO TCD-1500ES- SERIE 0209215 | Modelo: TCO-1500ES,EQUIPOS DE OFICINA Y ADMINISTRACION,equipment,TRUE,1,1,active,Laboratorio
EQ-0544,EQUIPOS DE OFICINA Y ADMINISTRACION/SECADOR DE MANOS/SECADOR MANUAL DE MANOS MARCA TEW- MODELO TCO-1500ES- SERIE KYWI-0307127,EQUIPOS DE OFICINA Y ADMINISTRACION/SECADOR DE MANOS/SECADOR MANUAL DE MANOS MARCA TEW- MODELO TCO-1500ES- SERIE KYWI-0307127,EQUIPOS DE OFICINA Y ADMINISTRACION,equipment,TRUE,1,1,active,Laboratorio
EQ-0545,"EQUIPOS DE PRENSA, RADIO Y TELEVISION/RADIO BASE DE COMUNICACION/RADIO MOTOROLA MODELO M336MC20D2AA SERIE NO.159TUE6284","EQUIPOS DE PRENSA, RADIO Y TELEVISION/RADIO BASE DE COMUNICACION/RADIO MOTOROLA MODELO M336MC20D2AA SERIE NO.159TUE6284",EQUIPOS DE PRENSA RADIO Y TELEVISION,equipment,TRUE,1,1,active,Laboratorio
EQ-0548,EQUIPOS DE PRENSA; RADIO Y TELEVISION/RADIOS/RADIO TRANSMISOR - RECEPTOR/RECEPTOR FM ESTEREO,EQUIPOS DE PRENSA; RADIO Y TELEVISION/RADIOS/RADIO TRANSMISOR - RECEPTOR/RECEPTOR FM ESTEREO | Modelo: RECEPTOR FM ESTEREO DL2512A,EQUIPOS DE PRENSA RADIO Y TELEVISION,equipment,TRUE,1,1,active,Laboratorio
EQ-0553,RETROPROYECTOR MARCA DA-LITE-MODELO G-100-LT-SERIE NO.D214310,RETROPROYECTOR MARCA DA-LITE-MODELO G-100-LT-SERIE NO.D214310,EQUIPOS DE PRENSA RADIO Y TELEVISION,equipment,TRUE,1,1,active,Laboratorio
EQ-0554,RETROPROYECTOR MARCA DALITE-MODELO G200-SERIE D 07102,RETROPROYECTOR MARCA DALITE-MODELO G200-SERIE D 07102,EQUIPOS DE PRENSA RADIO Y TELEVISION,equipment,TRUE,1,1,active,Laboratorio
EQ-0555,EQUIPOS DE SEGURIDAD; VIGILANCIA Y CONTROL/EXTINTOR/EXTINTOR DE INCENDIOS DE 20 LBS.DE P.Q.S.-NO.EP9P-MARCA SFEME,EQUIPOS DE SEGURIDAD; VIGILANCIA Y CONTROL/EXTINTOR/EXTINTOR DE INCENDIOS DE 20 LBS.DE P.Q.S.-NO.EP9P-MARCA SFEME | Modelo: 102130,EQUIPOS DE SEGURIDAD VIGILANCIA Y CONTROL,equipment,TRUE,1,1,active,Laboratorio
EQ-0556,SINTETIZADOR DE RADIO FRECUENCIA 1HZ-1.2GHZ SERIE:SN 023051190 MODELO:HM8134 -3X MARCA:ROHDE&SCHWARZ,SINTETIZADOR DE RADIO FRECUENCIA 1HZ-1.2GHZ SERIE:SN 023051190 MODELO:HM8134 -3X MARCA:ROHDE&SCHWARZ,EQUIPOS E INSTRUMENTOS MUSICALES,equipment,TRUE,1,1,active,Laboratorio
EQ-0557,SINTETIZADOR DE RADIO FRECUENCIA 1HZ-1.2GHZ SERIE:SN 023768642 MODELO:HM8134 -3X MARCA:ROHDE&SCHWARZ,SINTETIZADOR DE RADIO FRECUENCIA 1HZ-1.2GHZ SERIE:SN 023768642 MODELO:HM8134 -3X MARCA:ROHDE&SCHWARZ,EQUIPOS E INSTRUMENTOS MUSICALES,equipment,TRUE,1,1,active,Laboratorio
EQ-0558,OSILOSCOPIO DIGITAL 100MHZ SERIE:SN 023506907 MODELO:HMO 1202 SERIES MARCA:ROHDE&SCHWARZ,OSILOSCOPIO DIGITAL 100MHZ SERIE:SN 023506907 MODELO:HMO 1202 SERIES MARCA:ROHDE&SCHWARZ,EQUIPOS MEDICO QUIRURGICOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0559,OSILOSCOPIO DIGITAL 100MHZ SERIE:SN 023506908 MODELO:HMO 1202 SERIES MARCA:ROHDE&SCHWARZ,OSILOSCOPIO DIGITAL 100MHZ SERIE:SN 023506908 MODELO:HMO 1202 SERIES MARCA:ROHDE&SCHWARZ,EQUIPOS MEDICO QUIRURGICOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0560,OSILOSCOPIO DIGITAL 100MHZ SERIE:SN 023506909 MODELO:HMO 1202 SERIES MARCA:ROHDE&SCHWARZ,OSILOSCOPIO DIGITAL 100MHZ SERIE:SN 023506909 MODELO:HMO 1202 SERIES MARCA:ROHDE&SCHWARZ,EQUIPOS MEDICO QUIRURGICOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0561,OSILOSCOPIO DIGITAL 100MHZ SERIE:SN 023506910 MODELO:HMO 1202 SERIES MARCA:ROHDE&SCHWARZ,OSILOSCOPIO DIGITAL 100MHZ SERIE:SN 023506910 MODELO:HMO 1202 SERIES MARCA:ROHDE&SCHWARZ,EQUIPOS MEDICO QUIRURGICOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0562,OSILOSCOPIO DIGITAL 100MHZ SERIE:SN 023506911 MODELO:HMO 1202 SERIES MARCA:ROHDE&SCHWARZ,OSILOSCOPIO DIGITAL 100MHZ SERIE:SN 023506911 MODELO:HMO 1202 SERIES MARCA:ROHDE&SCHWARZ,EQUIPOS MEDICO QUIRURGICOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0563,OSILOSCOPIO DIGITAL 100MHZ SERIE:SN 023506912 MODELO:HMO 1202 SERIES MARCA:ROHDE&SCHWARZ,OSILOSCOPIO DIGITAL 100MHZ SERIE:SN 023506912 MODELO:HMO 1202 SERIES MARCA:ROHDE&SCHWARZ,EQUIPOS MEDICO QUIRURGICOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0564,EQUIPOS MEDICO QUIRURGICOS/OSCILOSCOPIO/OSCILOSCOPIO HUNG CHUNG.HC-5502.SERIE NO.205374,EQUIPOS MEDICO QUIRURGICOS/OSCILOSCOPIO/OSCILOSCOPIO HUNG CHUNG.HC-5502.SERIE NO.205374,EQUIPOS MEDICO QUIRURGICOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0565,EQUIPOS MEDICO QUIRURGICOS/OSCILOSCOPIO/OSCILOSCOPIO HUNG CHUNG.HC-5502.SERIE NO.205542,EQUIPOS MEDICO QUIRURGICOS/OSCILOSCOPIO/OSCILOSCOPIO HUNG CHUNG.HC-5502.SERIE NO.205542,EQUIPOS MEDICO QUIRURGICOS,equipment,TRUE,1,1,active,Laboratorio
EQ-0567,CABLE DE MEDICION COAXIAL MODELO VKD 75 5 M.,CABLE DE MEDICION COAXIAL MODELO VKD 75 5 M. | Modelo: S/M,KIT DE HERRAMIENTAS,equipment,TRUE,3,3,active,Laboratorio
EQ-0568,"KIT DE HERRAMIENTAS, MARCA FLUKE, MODELO 117, SERIE 43523451WS","KIT DE HERRAMIENTAS, MARCA FLUKE, MODELO 117, SERIE 43523451WS",KIT DE HERRAMIENTAS,equipment,TRUE,1,1,active,Laboratorio
EQ-0569,MALETA DE HERRAMIENTAS MANHATTAN PARA REDES LAN DE ALUMINIO (19 PIEZAS),MALETA DE HERRAMIENTAS MANHATTAN PARA REDES LAN DE ALUMINIO (19 PIEZAS) | Modelo: 463250,KIT DE HERRAMIENTAS,equipment,TRUE,1,1,active,Laboratorio
EQ-0570,TUBO DISTANCIADOR MODELO D,TUBO DISTANCIADOR MODELO D | Modelo: S/M,KIT DE HERRAMIENTAS,equipment,TRUE,7,7,active,Laboratorio
EQ-0571,LAMPARA DE SENALIZACION COLOR ROJO 120V.CON CAJA METALICA DE:10X8X7 CM.CON DOS BORNES DE CONEXION.,LAMPARA DE SENALIZACION COLOR ROJO 120V.CON CAJA METALICA DE:10X8X7 CM.CON DOS BORNES DE CONEXION. | Modelo: S/M,KIT PARA INSTALACION DE COMUNICACIONES,equipment,TRUE,3,3,active,Laboratorio
EQ-0572,LAMPARA DE SENALIZACION COLOR VERDE 120V.CON CAJA METALICA DE:10X8X7 CM.CON DOS BORNES DE CONEXION.,LAMPARA DE SENALIZACION COLOR VERDE 120V.CON CAJA METALICA DE:10X8X7 CM.CON DOS BORNES DE CONEXION. | Modelo: S/M,KIT PARA INSTALACION DE COMUNICACIONES,equipment,TRUE,3,3,active,Laboratorio
EQ-0573,"MEDIDOR DE AISLAMIENTO MEGOHMETRO MARCA AEMC INSTRUMENTS, MODELO 6550 10KV, SERIE NO. 193870QKDV","MEDIDOR DE AISLAMIENTO MEGOHMETRO MARCA AEMC INSTRUMENTS, MODELO 6550 10KV, SERIE NO. 193870QKDV",MEDIDORES,equipment,TRUE,1,1,active,Laboratorio
EQ-0574,MEGAHOMETRO DE MANIVELA PARA 5000V GOSSEN TIPO JK5000N Y CAB,MEGAHOMETRO DE MANIVELA PARA 5000V GOSSEN TIPO JK5000N Y CAB | Modelo: 102145,MEDIDORES,equipment,TRUE,1,1,active,Laboratorio
EQ-0575,"MULTIMETRO DIGITAL, MARCA FLUKE, MODELO 116, SERIE 42530885WS","MULTIMETRO DIGITAL, MARCA FLUKE, MODELO 116, SERIE 42530885WS",MULTIMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0576,MULTIMETRO DIGITAL AUTORANGO FRECUENCIA 20 KHZ MARCA FLUKE MODELO 76 SERIE 67310883,MULTIMETRO DIGITAL AUTORANGO FRECUENCIA 20 KHZ MARCA FLUKE MODELO 76 SERIE 67310883,MULTIMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0577,MULTIMETRO DIGITAL DE 3-1/2 DIGITOS RANGOS DE VOLTAJE 1000 VDC 750 VAC CORRIENTE 10 A AC/DC RESISTENCIA DE 200 MARCA BKTOOLKIT MODELO 2707 SERIE NO.263000846,MULTIMETRO DIGITAL DE 3-1/2 DIGITOS RANGOS DE VOLTAJE 1000 VDC 750 VAC CORRIENTE 10 A AC/DC RESISTENCIA DE 200 MARCA BKTOOLKIT MODELO 2707 SERIE NO.263000846 | Modelo: 2707AG,MULTIMETRO,equipment,TRUE,1,1,active,Laboratorio
EQ-0578,MULTIMETRO DIGITAL HUNG CHANG MODELO HC5010-C,MULTIMETRO DIGITAL HUNG CHANG MODELO HC5010-C,MULTIMETRO,equipment,TRUE,2,2,active,Laboratorio
EQ-0579,HERRAMIENTAS DE USO ESPECIALIZADO/MULTIPROBADOR/PROBADOR INTELLINET GENERADOR DE TONO,HERRAMIENTAS DE USO ESPECIALIZADO/MULTIPROBADOR/PROBADOR INTELLINET GENERADOR DE TONO | Modelo: 463240,MULTIPROBADOR,equipment,TRUE,1,1,active,Laboratorio
EQ-0580,HERRAMIENTAS MENORES/CONDENSADOR/CONDENSADOR AJUSTABLE MONOFASICO-TRIFASICO-DL-2021,HERRAMIENTAS MENORES/CONDENSADOR/CONDENSADOR AJUSTABLE MONOFASICO-TRIFASICO-DL-2021,HERRAMIENTAS MENORES,equipment,TRUE,1,1,active,Laboratorio
EQ-0581,TABLERO DE CONTROL INDUSTRIAL SIEMENS PARA LOGO 230RCE,TABLERO DE CONTROL INDUSTRIAL SIEMENS PARA LOGO 230RCE | Modelo: SIN/MODELO,MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,4,4,active,Laboratorio
EQ-0582,TABLERO DE CONTROL INDUSTRIAL SIEMENS PARA S7/1500CPU 1512C-1 PN,TABLERO DE CONTROL INDUSTRIAL SIEMENS PARA S7/1500CPU 1512C-1 PN | Modelo: SIN/MODELO,MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,2,2,active,Laboratorio
EQ-0583,MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION; INDUSTRIA Y MINERIA/FOTOTACOMETRO/OPTOTACOMETRO DIGITAL TACHO-MODELO DT-2234A-SERIE NO.L 092914-EN ESTRUCHE DE PLASTICO COLOR NEGRO.,MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION; INDUSTRIA Y MINERIA/FOTOTACOMETRO/OPTOTACOMETRO DIGITAL TACHO-MODELO DT-2234A-SERIE NO.L 092914-EN ESTRUCHE DE PLASTICO COLOR NEGRO.,MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0584,"FUENTE DE PODER REGULABLE MARCA HYELEC, MODELO HY3003, SERIE 310655","FUENTE DE PODER REGULABLE MARCA HYELEC, MODELO HY3003, SERIE 310655",MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0585,"FUENTE DE PODER REGULABLE MARCA HYELEC, MODELO HY3003, SERIE 310661","FUENTE DE PODER REGULABLE MARCA HYELEC, MODELO HY3003, SERIE 310661",MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0586,"FUENTE DE PODER REGULABLE MARCA HYELEC, MODELO HY3003, SERIE 310665","FUENTE DE PODER REGULABLE MARCA HYELEC, MODELO HY3003, SERIE 310665",MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0587,"FUENTE DE PODER REGULABLE MARCA HYELEC, MODELO HY3003, SERIE 310669","FUENTE DE PODER REGULABLE MARCA HYELEC, MODELO HY3003, SERIE 310669",MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0588,"FUENTE DE PODER REGULABLE MARCA HYELEC, MODELO HY3003, SERIE 310670","FUENTE DE PODER REGULABLE MARCA HYELEC, MODELO HY3003, SERIE 310670",MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0589,"FUENTE DE PODER REGULABLE MARCA LONG WEI, MODELO PS-305DM, SERIE 170803800","FUENTE DE PODER REGULABLE MARCA LONG WEI, MODELO PS-305DM, SERIE 170803800",MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0590,"FUENTE DE PODER REGULABLE MARCA LONG WEI, MODELO PS-305DM, SERIE 170804173","FUENTE DE PODER REGULABLE MARCA LONG WEI, MODELO PS-305DM, SERIE 170804173",MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0591,"FUENTE DE PODER REGULABLE MARCA LONG WEI, MODELO PS-305DM, SERIE 170804264","FUENTE DE PODER REGULABLE MARCA LONG WEI, MODELO PS-305DM, SERIE 170804264",MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0592,FUENTE DE PODER REGULABLE MODELO 305D,FUENTE DE PODER REGULABLE MODELO 305D,MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0593,MEDIDOR DE RESISTENCIA DE TIERRA-NOS.DQ68 Y DQ69-TIPO MTA2,MEDIDOR DE RESISTENCIA DE TIERRA-NOS.DQ68 Y DQ69-TIPO MTA2 | Modelo: 102144,MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,2,2,active,Laboratorio
EQ-0594,MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION; INDUSTRIA Y MINERIA/PINZA AMPERIMETRICA/PINZA AMPERIMETRICA SERIE:145353MGDV MARCA:AEMC MODELO:SR 182 ADICIONAL UNA PINZA AMPERIMETRICA SERIE:145348MGDV,MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION; INDUSTRIA Y MINERIA/PINZA AMPERIMETRICA/PINZA AMPERIMETRICA SERIE:145353MGDV MARCA:AEMC MODELO:SR 182 ADICIONAL UNA PINZA AMPERIMETRICA SERIE:145348MGDV,MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0595,MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION; INDUSTRIA Y MINERIA/PINZA AMPERIMETRICA/PINZA AMPEROMETRICA Y ANALIZADOR DE POTENCIA MARCA EXTECH- MODELO 38GD75,MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION; INDUSTRIA Y MINERIA/PINZA AMPERIMETRICA/PINZA AMPEROMETRICA Y ANALIZADOR DE POTENCIA MARCA EXTECH- MODELO 38GD75,MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0596,"TESTER (PINZA DE RESISTENCIA DE TIERRA) MARCA AEMC, MODELO 6417, SERIE 108752RLDV","TESTER (PINZA DE RESISTENCIA DE TIERRA) MARCA AEMC, MODELO 6417, SERIE 108752RLDV",MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0597,MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION; INDUSTRIA Y MINERIA/TRANSDUCTOR/TRANSDUCTOR DE PRESION ABSOLUTA PIEZO ELECTRICO MARCA KOBOLD- SERIE NO. V242153,MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION; INDUSTRIA Y MINERIA/TRANSDUCTOR/TRANSDUCTOR DE PRESION ABSOLUTA PIEZO ELECTRICO MARCA KOBOLD- SERIE NO. V242153 | Modelo: 268449,MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0598,"VOLTAMPERIMETRO MONOFASICO MARCA ETCR, MODELO ETCR 4200A AUTO DOUBLE CLAMP DIGITAL PHASE VA METER, SERIE 42240001","VOLTAMPERIMETRO MONOFASICO MARCA ETCR, MODELO ETCR 4200A AUTO DOUBLE CLAMP DIGITAL PHASE VA METER, SERIE 42240001",MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
EQ-0599,"VOLTAMPERIMETRO MONOFASICO MARCA ETCR, MODELO ETCR 4200A AUTO DOUBLE CLAMP DIGITAL PHASE VA METER, SERIE 42240002","VOLTAMPERIMETRO MONOFASICO MARCA ETCR, MODELO ETCR 4200A AUTO DOUBLE CLAMP DIGITAL PHASE VA METER, SERIE 42240002",MAQUINARIA Y EQUIPO PARA LA CONSTRUCCION INDUSTRIA Y MINERIA,equipment,TRUE,1,1,active,Laboratorio
